host_time_s,chA_raw,chB_env
1784660000.9122,491,3056
1784660000.9149,494,3072
1784660000.9173,493,3035
1784660000.9196,499,3077
1784660000.9223,491,3063
1784660000.9251,489,3076
1784660000.9275,497,3043
1784660000.9297,498,3069
1784660000.9321,489,3042
1784660000.9347,493,3048
1784660000.9369,513,3033
1784660000.9396,511,3063
1784660000.9420,500,3059
1784660000.9448,494,3048
1784660000.9470,497,3058
1784660000.9492,499,3070
1784660000.9518,485,3038
1784660000.9541,508,3051
1784660000.9565,499,3078
1784660000.9590,508,3054
1784660000.9613,500,3040
1784660000.9637,508,3052
1784660000.9661,490,3033
1784660000.9683,502,3035
1784660000.9707,485,3051
1784660000.9730,490,3042
1784660000.9756,502,3047
1784660000.9783,488,3053
1784660000.9811,491,3063
1784660000.9837,495,3053
1784660000.9863,494,3047
1784660000.9888,505,3047
1784660000.9911,499,3048
1784660000.9937,496,3065
1784660000.9963,498,3067
1784660000.9985,494,3054
1784660001.0010,494,3049
1784660001.0036,489,3060
1784660001.0060,497,3051
1784660001.0086,492,3064
1784660001.0108,497,3028
1784660001.0131,494,3046
1784660001.0154,496,3051
1784660001.0178,501,3068
1784660001.0202,497,3045
1784660001.0226,499,3050
1784660001.0251,499,3066
1784660001.0275,573,3046
1784660001.0303,509,3041
1784660001.0327,495,3033
1784660001.0353,495,3062
1784660001.0379,500,3051
1784660001.0403,492,3081
1784660001.0429,495,3067
1784660001.0455,494,3030
1784660001.0483,505,3071
1784660001.0509,506,3037
1784660001.0533,500,3061
1784660001.0557,492,3054
1784660001.0585,493,3031
1784660001.0608,489,3050
1784660001.0630,497,3028
1784660001.0655,500,3045
1784660001.0682,491,3034
1784660001.0707,498,3051
1784660001.0735,495,3063
1784660001.0762,498,3051
1784660001.0788,583,3056
1784660001.0812,502,3067
1784660001.0837,502,3058
1784660001.0862,494,3064
1784660001.0889,502,3061
1784660001.0914,490,3059
1784660001.0940,487,3054
1784660001.0964,493,3046
1784660001.0987,495,3036
1784660001.1013,500,3068
1784660001.1038,505,3061
1784660001.1060,498,3031
1784660001.1084,501,3058
1784660001.1108,501,3063
1784660001.1134,496,3044
1784660001.1159,499,3033
1784660001.1184,490,3041
1784660001.1207,495,3026
1784660001.1230,504,3059
1784660001.1255,501,3037
1784660001.1282,503,3020
1784660001.1304,500,3058
1784660001.1327,510,3058
1784660001.1351,495,3044
1784660001.1377,500,3049
1784660001.1404,504,3049
1784660001.1427,495,3037
1784660001.1455,500,3048
1784660001.1481,505,3058
1784660001.1507,496,3018
1784660001.1531,507,3027
1784660001.1555,498,3054
1784660001.1577,496,3059
1784660001.1604,502,3058
1784660001.1627,499,3049
1784660001.1650,494,3057
1784660001.1675,492,3040
1784660001.1703,503,3065
1784660001.1729,492,3024
1784660001.1753,500,3053
1784660001.1777,491,3086
1784660001.1802,506,3063
1784660001.1829,496,3031
1784660001.1853,504,3056
1784660001.1880,488,3052
1784660001.1906,488,3028
1784660001.1931,500,3055
1784660001.1955,501,3036
1784660001.1981,503,3057
1784660001.2008,504,3048
1784660001.2033,495,3062
1784660001.2057,498,3053
1784660001.2083,505,3021
1784660001.2107,503,3030
1784660001.2134,496,3082
1784660001.2157,500,3035
1784660001.2183,502,3045
1784660001.2208,498,3049
1784660001.2234,500,3044
1784660001.2256,498,3042
1784660001.2280,495,3058
1784660001.2303,505,3059
1784660001.2328,503,3061
1784660001.2350,493,3031
1784660001.2374,495,3033
1784660001.2402,498,3047
1784660001.2424,502,3053
1784660001.2450,498,3057
1784660001.2473,494,3059
1784660001.2500,485,3020
1784660001.2528,509,3063
1784660001.2551,491,3039
1784660001.2578,496,3038
1784660001.2604,485,3044
1784660001.2626,497,3039
1784660001.2653,500,3035
1784660001.2681,491,3041
1784660001.2705,503,3038
1784660001.2730,501,3039
1784660001.2752,509,3039
1784660001.2775,498,3052
1784660001.2798,508,3049
1784660001.2824,494,3042
1784660001.2850,500,3048
1784660001.2877,484,3082
1784660001.2903,491,3050
1784660001.2930,490,3061
1784660001.2957,499,3068
1784660001.2983,507,3043
1784660001.3010,494,3038
1784660001.3037,496,3037
1784660001.3060,497,3051
1784660001.3085,506,3050
1784660001.3111,497,3060
1784660001.3138,507,3033
1784660001.3163,484,3057
1784660001.3189,492,3050
1784660001.3212,502,3061
1784660001.3235,490,3073
1784660001.3257,509,3034
1784660001.3280,501,3044
1784660001.3304,497,3063
1784660001.3326,494,3077
1784660001.3354,506,3053
1784660001.3380,499,3055
1784660001.3402,502,3045
1784660001.3428,495,3062
1784660001.3454,498,3044
1784660001.3479,494,3048
1784660001.3503,492,3047
1784660001.3529,509,3047
1784660001.3554,486,3022
1784660001.3578,498,3046
1784660001.3602,509,3029
1784660001.3626,501,3064
1784660001.3653,503,3038
1784660001.3681,493,3077
1784660001.3703,496,3058
1784660001.3730,495,3049
1784660001.3752,487,3018
1784660001.3775,509,3070
1784660001.3797,505,3027
1784660001.3820,492,3052
1784660001.3848,490,3055
1784660001.3870,503,3043
1784660001.3895,501,3050
1784660001.3922,503,3032
1784660001.3948,500,3052
1784660001.3974,504,3068
1784660001.3999,508,3046
1784660001.4024,499,3037
1784660001.4052,485,3063
1784660001.4079,501,3045
1784660001.4104,493,3048
1784660001.4126,516,3069
1784660001.4152,491,3054
1784660001.4176,495,3030
1784660001.4198,479,3045
1784660001.4222,507,3066
1784660001.4246,501,3046
1784660001.4273,499,3065
1784660001.4298,499,3047
1784660001.4322,507,3032
1784660001.4350,499,3059
1784660001.4375,496,3046
1784660001.4403,497,3022
1784660001.4430,502,3066
1784660001.4456,504,3079
1784660001.4484,490,3059
1784660001.4510,501,3070
1784660001.4533,500,3028
1784660001.4561,496,3061
1784660001.4588,505,3058
1784660001.4614,502,3061
1784660001.4639,505,3066
1784660001.4665,498,3063
1784660001.4689,505,3044
1784660001.4713,496,3051
1784660001.4739,489,3064
1784660001.4764,496,3026
1784660001.4790,503,3042
1784660001.4813,496,3070
1784660001.4839,495,3078
1784660001.4864,497,3044
1784660001.4892,503,3034
1784660001.4919,493,3077
1784660001.4943,507,3054
1784660001.4969,500,3026
1784660001.4991,500,3043
1784660001.5014,495,3068
1784660001.5038,488,3055
1784660001.5064,492,3050
1784660001.5089,494,3047
1784660001.5115,502,3066
1784660001.5139,493,3046
1784660001.5162,496,3059
1784660001.5189,506,3063
1784660001.5216,502,3050
1784660001.5241,493,3062
1784660001.5263,506,3041
1784660001.5286,491,3037
1784660001.5314,497,3027
1784660001.5338,510,3058
1784660001.5362,510,3048
1784660001.5390,489,3064
1784660001.5413,511,3066
1784660001.5438,499,3041
1784660001.5462,493,3054
1784660001.5486,498,3064
1784660001.5513,496,3045
1784660001.5539,489,3045
1784660001.5563,486,3065
1784660001.5590,497,3049
1784660001.5617,498,3048
1784660001.5640,493,3061
1784660001.5663,496,3056
1784660001.5688,507,3039
1784660001.5712,497,3048
1784660001.5738,497,3057
1784660001.5763,504,3064
1784660001.5787,492,3046
1784660001.5813,490,3044
1784660001.5839,498,3066
1784660001.5862,496,3058
1784660001.5887,507,3050
1784660001.5910,509,3042
1784660001.5934,487,3054
1784660001.5961,489,3039
1784660001.5983,501,3062
1784660001.6009,494,3039
1784660001.6034,496,3034
1784660001.6060,499,3079
1784660001.6083,494,3052
1784660001.6106,500,3073
1784660001.6128,497,3046
1784660001.6155,501,3064
1784660001.6181,489,3035
1784660001.6208,505,3060
1784660001.6230,490,3047
1784660001.6255,488,3034
1784660001.6280,490,3053
1784660001.6306,485,3059
1784660001.6329,497,3048
1784660001.6356,491,3056
1784660001.6379,501,3049
1784660001.6405,480,3031
1784660001.6432,501,3062
1784660001.6459,491,3060
1784660001.6483,494,3054
1784660001.6506,500,3065
1784660001.6531,496,3048
1784660001.6558,504,3028
1784660001.6583,495,3047
1784660001.6608,560,3043
1784660001.6630,499,3037
1784660001.6658,497,3047
1784660001.6682,497,3065
1784660001.6707,497,3078
1784660001.6732,490,3046
1784660001.6757,495,3060
1784660001.6780,497,3065
1784660001.6803,493,3068
1784660001.6829,506,3038
1784660001.6856,495,3036
1784660001.6879,497,3054
1784660001.6906,492,3039
1784660001.6929,489,3055
1784660001.6951,510,3043
1784660001.6977,497,3052
1784660001.7003,491,3059
1784660001.7026,497,3054
1784660001.7053,506,3062
1784660001.7076,498,3078
1784660001.7103,494,3054
1784660001.7125,495,3043
1784660001.7153,500,3046
1784660001.7178,495,3053
1784660001.7202,500,3080
1784660001.8065,491,3027
1784660001.8091,494,3040
1784660001.8119,493,3079
1784660001.8144,499,3074
1784660001.8168,500,3047
1784660001.8193,491,3056
1784660001.8218,493,3025
1784660001.8244,498,3045
1784660001.8267,490,3030
1784660001.8295,503,3048
1784660001.8321,499,3061
1784660001.8348,505,3049
1784660001.8375,501,3058
1784660001.8398,503,3056
1784660001.8422,490,3046
1784660001.8445,498,3048
1784660001.8471,494,3060
1784660001.8494,496,3019
1784660001.8521,501,3041
1784660001.8546,497,3037
1784660001.8569,492,3041
1784660001.8595,492,3055
1784660001.8617,491,3045
1784660001.8645,500,3036
1784660001.8673,495,3072
1784660001.8699,498,3037
1784660001.8723,494,3061
1784660001.8750,495,3060
1784660001.8777,513,3058
1784660001.8805,503,3043
1784660001.8831,496,3035
1784660001.8854,507,3042
1784660001.8880,492,3058
1784660001.8907,504,3052
1784660001.9791,500,3048
1784660001.9814,503,3047
1784660001.9838,494,3063
1784660001.9862,499,3032
1784660001.9886,502,3060
1784660001.9912,498,3056
1784660001.9934,497,3050
1784660001.9957,506,3074
1784660001.9985,493,3055
1784660002.0008,491,3059
1784660002.0035,509,3062
1784660002.0058,499,3041
1784660002.0084,496,3042
1784660002.0111,500,3072
1784660002.0137,495,3055
1784660002.0159,506,3071
1784660002.0182,503,3067
1784660002.0667,501,3095
1784660002.0690,494,3070
1784660002.0713,496,3095
1784660002.1597,507,3100
1784660002.1625,492,3082
1784660002.1653,508,3075
1784660002.1677,496,3087
1784660002.1700,501,3078
1784660002.1724,492,3069
1784660002.1752,492,3085
1784660002.1778,505,3077
1784660002.1806,493,3074
1784660002.1832,494,3104
1784660002.1856,501,3098
1784660002.1878,497,3082
1784660002.1904,495,3059
1784660002.1927,493,3078
1784660002.1949,504,3083
1784660002.2521,495,3084
1784660002.2549,492,3098
1784660002.2576,503,3094
1784660002.2601,498,3073
1784660002.2623,497,3077
1784660002.2645,500,3083
1784660002.2669,503,3081
1784660002.2695,489,3087
1784660002.2723,490,3083
1784660002.2746,484,3071
1784660002.2771,491,3084
1784660002.2799,497,3085
1784660002.2824,500,3085
1784660002.2851,502,3113
1784660002.2873,494,3095
1784660002.2896,506,3078
1784660002.2918,499,3098
1784660002.2942,502,3084
1784660002.2969,502,3059
1784660002.2992,500,3087
1784660002.3015,501,3101
1784660002.3040,499,3086
1784660002.3063,492,3097
1784660002.3088,496,3115
1784660002.3112,498,3062
1784660002.3135,493,3059
1784660002.3160,499,3092
1784660002.3186,493,3124
1784660002.3214,505,3057
1784660002.3241,501,3081
1784660002.3263,495,3091
1784660002.3289,511,3094
1784660002.3316,500,3074
1784660002.3343,509,3101
1784660002.3368,509,3078
1784660002.3394,508,3084
1784660002.3419,503,3100
1784660002.3446,491,3107
1784660002.3471,510,3084
1784660002.3498,497,3073
1784660002.3524,482,3072
1784660002.3551,496,3091
1784660002.3575,494,3125
1784660002.3600,498,3103
1784660002.3625,492,3089
1784660002.3648,502,3117
1784660002.3676,501,3097
1784660002.3700,503,3102
1784660002.3726,494,3100
1784660002.3754,494,3115
1784660002.3779,486,3089
1784660002.3802,494,3107
1784660002.3828,489,3104
1784660002.3855,488,3057
1784660002.3882,493,3104
1784660002.3904,512,3109
1784660002.3927,519,3090
1784660002.3951,506,3093
1784660002.3977,496,3086
1784660002.4001,495,3056
1784660002.4026,491,3108
1784660002.4053,514,3107
1784660002.4079,499,3071
1784660002.4104,489,3109
1784660002.4127,502,3107
1784660002.4149,495,3116
1784660002.4174,495,3115
1784660002.4201,493,3070
1784660002.4223,501,3101
1784660002.4245,498,3096
1784660002.4269,496,3120
1784660002.4296,493,3103
1784660002.4323,509,3096
1784660002.4350,497,3103
1784660002.4377,498,3116
1784660002.4399,503,3105
1784660002.4424,494,3118
1784660002.4450,500,3103
1784660002.4478,501,3102
1784660002.4500,498,3095
1784660002.4523,494,3133
1784660002.4547,507,3115
1784660002.4572,498,3122
1784660002.4597,502,3126
1784660002.4625,495,3084
1784660002.4649,503,3118
1784660002.4674,503,3094
1784660002.4701,495,3107
1784660002.4728,500,3138
1784660002.4755,506,3149
1784660002.4779,502,3137
1784660002.4803,498,3130
1784660002.4829,495,3152
1784660002.4857,501,3122
1784660002.4883,500,3153
1784660002.4905,497,3141
1784660002.4927,492,3130
1784660002.4952,490,3171
1784660002.4975,492,3128
1784660002.5000,495,3127
1784660002.5024,503,3119
1784660002.5049,500,3114
1784660002.5071,501,3110
1784660002.5097,500,3143
1784660002.5125,489,3114
1784660002.5148,490,3124
1784660002.5172,504,3165
1784660002.5194,492,3112
1784660002.5219,491,3113
1784660002.5243,506,3109
1784660002.5271,501,3126
1784660002.5296,506,3128
1784660002.5321,497,3136
1784660002.5345,499,3108
1784660002.5369,512,3140
1784660002.5393,499,3101
1784660002.5419,503,3114
1784660002.5444,497,3123
1784660002.5470,492,3119
1784660002.5495,493,3119
1784660002.5520,495,3155
1784660002.5543,501,3130
1784660002.5567,490,3120
1784660002.5594,490,3119
1784660002.5618,488,3107
1784660002.5645,495,3137
1784660002.5670,494,3125
1784660002.5695,502,3104
1784660002.5722,496,3155
1784660002.5745,490,3088
1784660002.5772,506,3139
1784660002.5794,497,3137
1784660002.5817,498,3122
1784660002.5842,499,3154
1784660002.5866,493,3146
1784660002.5893,506,3114
1784660002.5917,500,3166
1784660002.5939,501,3155
1784660002.5965,490,3176
1784660002.5989,503,3147
1784660002.6016,516,3128
1784660002.6040,499,3164
1784660002.6067,509,3133
1784660002.6092,486,3109
1784660002.6116,494,3125
1784660002.6143,484,3126
1784660002.6168,507,3125
1784660002.6196,489,3125
1784660002.6220,504,3165
1784660002.6247,501,3127
1784660002.6271,506,3123
1784660002.6296,488,3110
1784660002.6322,498,3117
1784660002.6348,501,3138
1784660002.6375,500,3163
1784660002.6401,504,3108
1784660002.6424,497,3180
1784660002.6448,500,3131
1784660002.6472,499,3155
1784660002.6498,500,3140
1784660002.6525,489,3153
1784660002.6553,507,3121
1784660002.6579,499,3152
1784660002.6606,497,3122
1784660002.6629,503,3125
1784660002.6652,496,3090
1784660002.6674,497,3112
1784660002.6701,496,3138
1784660002.6726,501,3143
1784660002.6754,492,3113
1784660002.6782,493,3148
1784660002.6808,501,3157
1784660002.6831,504,3150
1784660002.6858,496,3128
1784660002.6881,489,3131
1784660002.6905,495,3152
1784660002.6932,494,3157
1784660002.6957,498,3113
1784660002.6984,509,3132
1784660002.7010,497,3138
1784660002.7036,501,3162
1784660002.7063,494,3174
1784660002.7086,496,3179
1784660002.7110,496,3172
1784660002.7136,490,3154
1784660002.7164,498,3148
1784660002.7188,506,3168
1784660002.7213,499,3167
1784660002.7236,504,3152
1784660002.7259,500,3133
1784660002.7285,490,3140
1784660002.7309,490,3163
1784660002.7337,493,3183
1784660002.7362,489,3134
1784660002.7387,500,3160
1784660002.7414,499,3176
1784660002.7438,493,3175
1784660002.7463,488,3175
1784660002.7490,506,3149
1784660002.7517,494,3193
1784660002.7544,491,3170
1784660002.7569,493,3164
1784660002.7591,505,3181
1784660002.7618,510,3212
1784660002.7646,498,3158
1784660002.7670,500,3177
1784660002.7693,507,3189
1784660002.7719,494,3169
1784660002.7743,501,3183
1784660002.7771,495,3164
1784660002.7799,500,3217
1784660002.7821,500,3165
1784660002.7848,515,3170
1784660002.7873,493,3186
1784660002.7901,499,3129
1784660002.7929,495,3140
1784660002.7952,510,3156
1784660002.7978,500,3170
1784660002.8003,503,3164
1784660002.8027,508,3183
1784660002.8051,486,3184
1784660002.8079,496,3197
1784660002.8103,494,3190
1784660002.8129,506,3179
1784660002.8154,500,3152
1784660002.8176,494,3165
1784660002.8199,493,3173
1784660002.8224,497,3137
1784660002.8247,496,3178
1784660002.8274,502,3185
1784660002.8296,501,3213
1784660002.8319,499,3163
1784660002.8344,496,3176
1784660002.8368,509,3162
1784660002.8390,491,3151
1784660002.8415,490,3175
1784660002.8438,506,3170
1784660002.8462,527,3199
1784660002.8485,505,3178
1784660002.8512,505,3162
1784660002.8539,503,3155
1784660002.8563,499,3192
1784660002.8589,500,3161
1784660002.8612,491,3166
1784660002.8635,497,3210
1784660002.8660,494,3165
1784660002.8688,490,3142
1784660002.8716,511,3185
1784660002.8741,503,3159
1784660002.8766,496,3205
1784660002.8789,506,3183
1784660002.8814,501,3144
1784660002.8840,504,3182
1784660002.8865,495,3190
1784660002.8887,498,3181
1784660002.8911,488,3179
1784660002.8936,499,3136
1784660002.8960,504,3166
1784660002.8985,505,3175
1784660002.9008,495,3227
1784660002.9034,489,3171
1784660002.9060,497,3173
1784660002.9084,492,3197
1784660002.9110,504,3187
1784660002.9138,488,3162
1784660002.9163,505,3193
1784660002.9189,492,3175
1784660002.9211,496,3190
1784660002.9235,503,3150
1784660002.9263,500,3183
1784660002.9288,493,3177
1784660002.9314,492,3146
1784660002.9339,495,3182
1784660002.9363,500,3162
1784660002.9387,496,3181
1784660002.9415,505,3184
1784660002.9439,508,3228
1784660002.9462,492,3209
1784660002.9485,495,3154
1784660002.9509,495,3184
1784660002.9532,489,3170
1784660002.9557,495,3171
1784660002.9585,488,3182
1784660002.9611,502,3237
1784660002.9637,484,3197
1784660002.9662,497,3207
1784660002.9686,502,3203
1784660002.9711,499,3221
1784660002.9734,492,3210
1784660002.9758,496,3234
1784660002.9780,502,3216
1784660002.9808,503,3205
1784660002.9835,496,3192
1784660002.9862,563,3209
1784660002.9886,496,3192
1784660002.9909,491,3205
1784660002.9931,502,3179
1784660002.9957,504,3247
1784660002.9984,494,3217
1784660003.0011,504,3197
1784660003.0034,494,3230
1784660003.0059,495,3218
1784660003.0084,503,3233
1784660003.0109,504,3228
1784660003.0897,512,3196
1784660003.0919,500,3203
1784660003.0943,493,3228
1784660003.0965,492,3229
1784660003.0991,496,3245
1784660003.1016,501,3236
1784660003.1039,496,3230
1784660003.1063,497,3210
1784660003.1086,501,3222
1784660003.1112,503,3210
1784660003.1136,502,3199
1784660003.1163,495,3195
1784660003.1189,501,3184
1784660003.1214,502,3207
1784660003.1240,495,3235
1784660003.1267,498,3225
1784660003.1291,501,3240
1784660003.1314,492,3197
1784660003.1338,503,3215
1784660003.1364,504,3227
1784660003.1388,502,3235
1784660003.1413,505,3204
1784660003.1436,500,3185
1784660003.1460,487,3253
1784660003.1487,499,3205
1784660003.1513,503,3181
1784660003.1540,488,3234
1784660003.1568,551,3228
1784660003.1593,495,3194
1784660003.1616,496,3257
1784660003.1639,499,3213
1784660003.1662,501,3206
1784660003.1686,496,3228
1784660003.1712,488,3212
1784660003.1736,501,3238
1784660003.1759,495,3249
1784660003.1781,506,3226
1784660003.1804,508,3161
1784660003.1829,493,3212
1784660003.1854,506,3229
