host_time_s,chA_raw,chB_env
1784660001.1646,493,3049
1784660001.1670,493,3040
1784660001.1694,500,3070
1784660001.1720,492,3043
1784660001.1743,491,3050
1784660001.1767,499,3048
1784660001.1790,494,3052
1784660001.1815,493,3036
1784660001.1842,502,3074
1784660001.1869,496,3063
1784660001.1896,509,3065
1784660001.1922,498,3046
1784660001.1949,504,3060
1784660001.1973,501,3048
1784660001.1999,498,3055
1784660001.2022,498,3062
1784660001.2046,495,3024
1784660001.2070,499,3045
1784660001.2096,496,3077
1784660001.2124,491,3068
1784660001.2151,494,3035
1784660001.2178,498,3064
1784660001.2202,491,3062
1784660001.2226,496,3055
1784660001.2250,511,3032
1784660001.2274,497,3060
1784660001.2301,495,3058
1784660001.2329,491,3060
1784660001.2351,490,3060
1784660001.2379,498,3060
1784660001.2405,507,3051
1784660001.2429,501,3031
1784660001.2452,499,3055
1784660001.2478,489,3050
1784660001.2503,487,3059
1784660001.2525,494,3040
1784660001.2548,497,3067
1784660001.2574,499,3063
1784660001.2597,492,3051
1784660001.2623,503,3085
1784660001.2647,484,3078
1784660001.2671,502,3051
1784660001.2694,500,3051
1784660001.2720,509,3059
1784660001.2744,496,3040
1784660001.2770,498,3041
1784660001.2793,498,3038
1784660001.2818,492,3057
1784660001.2841,495,3052
1784660001.2866,505,3048
1784660001.2892,505,3081
1784660001.2916,485,3053
1784660001.2941,500,3051
1784660001.2967,494,3042
1784660001.2992,510,3058
1784660001.3017,498,3062
1784660001.3040,492,3059
1784660001.3845,495,3050
1784660001.3872,502,3012
1784660001.3895,487,3038
1784660001.3917,552,3041
1784660001.3945,497,3053
1784660001.3969,490,3067
1784660001.3994,508,3049
1784660001.4017,494,3043
1784660001.4042,485,3040
1784660001.4066,488,3034
1784660001.4089,502,3070
1784660001.4112,498,3062
1784660001.4138,494,3080
1784660001.4164,499,3036
1784660001.4188,493,3057
1784660001.4213,492,3059
1784660001.4235,500,3042
1784660001.4260,496,3062
1784660001.4286,495,3055
1784660001.4310,495,3054
1784660001.4338,501,3067
1784660001.4365,494,3064
1784660001.4388,492,3036
1784660001.4415,503,3027
1784660001.4439,493,3054
1784660001.4462,503,3053
1784660001.4486,506,3039
1784660001.4511,494,3064
1784660001.4539,501,3050
1784660001.4561,500,3052
1784660001.4585,494,3017
1784660001.4608,499,3033
1784660001.4630,495,3063
1784660001.4652,497,3037
1784660001.4680,505,3029
1784660001.4813,501,3079
1784660001.4840,508,3059
1784660001.4864,496,3046
1784660001.4887,542,3067
1784660001.4910,504,3046
1784660001.4934,503,3064
1784660001.4960,563,3045
1784660001.4984,518,3045
1784660001.5010,502,3033
1784660001.5034,492,3069
1784660001.5060,495,3038
1784660001.5085,492,3076
1784660001.5110,493,3046
1784660001.5134,493,3049
1784660001.5157,495,3047
1784660001.5183,499,3054
1784660001.5210,498,3040
1784660001.5236,501,3078
1784660001.5264,493,3068
1784660001.5286,504,3052
1784660001.5311,494,3057
1784660001.5334,502,3070
1784660001.5361,488,3073
1784660001.5383,496,3070
1784660001.5410,498,3059
1784660001.5432,500,3057
1784660001.5458,497,3037
1784660001.5484,494,3043
1784660001.5511,493,3050
1784660001.5538,495,3040
1784660001.5563,509,3063
1784660001.5585,495,3048
1784660001.5610,514,3053
1784660001.5637,499,3044
1784660001.5660,502,3011
1784660001.5685,489,3036
1784660001.5707,508,3069
1784660001.5732,504,3051
1784660001.5758,487,3035
1784660001.5780,495,3044
1784660001.5805,500,3030
1784660001.5833,500,3048
1784660001.5856,498,3031
1784660001.5883,489,3049
1784660001.5911,506,3040
1784660001.5936,493,3042
1784660001.5959,499,3053
1784660001.5986,495,3042
1784660001.6012,497,3039
1784660001.6035,498,3034
1784660001.6061,495,3048
1784660001.6088,493,3062
1784660001.6113,501,3062
1784660001.6141,501,3033
1784660001.6164,498,3037
1784660001.6190,503,3045
1784660001.6217,492,3039
1784660001.6242,501,3063
1784660001.6269,508,3034
1784660001.6296,500,3063
1784660001.6322,490,3054
1784660001.6347,496,3048
1784660001.6373,497,3039
1784660001.6398,508,3049
1784660001.6420,499,3038
1784660001.6446,485,3056
1784660001.6473,498,3041
1784660001.6497,501,3044
1784660001.6521,496,3053
1784660001.6544,493,3062
1784660001.6570,489,3027
1784660001.6596,501,3078
1784660001.6618,494,3052
1784660001.6644,494,3068
1784660001.6667,502,3049
1784660001.6695,492,3061
1784660001.6720,493,3034
1784660001.6745,493,3061
1784660001.7646,495,3041
1784660001.7671,484,3032
1784660001.7693,494,3042
1784660001.7717,488,3034
1784660001.7744,494,3056
1784660001.7771,496,3035
1784660001.7793,501,3043
1784660001.7819,498,3029
1784660001.7845,497,3050
1784660001.7871,496,3044
1784660001.7899,498,3043
1784660001.7923,498,3037
1784660001.7945,496,3040
1784660001.7968,497,3059
1784660001.7995,503,3039
1784660001.8021,495,3038
1784660001.8047,498,3023
1784660001.8069,495,3043
1784660001.8094,495,3067
1784660001.8414,490,3102
1784660001.8438,499,3139
1784660001.8464,497,3156
1784660001.8489,493,3196
1784660001.8515,497,3215
1784660001.8541,500,3260
1784660001.8563,491,3313
1784660001.8751,492,3290
1784660001.8774,499,3344
1784660001.8801,497,3329
1784660001.8825,505,3372
1784660001.8850,501,3399
1784660001.8877,486,3417
1784660001.8905,493,3512
1784660001.8929,498,3461
1784660001.8956,505,3511
1784660001.8980,496,3481
1784660001.9004,505,3501
1784660001.9029,498,3570
1784660001.9056,500,3475
1784660001.9080,495,3509
1784660001.9105,501,3524
1784660001.9130,506,3507
1784660001.9153,507,3590
1784660001.9176,487,3624
1784660001.9200,500,3550
1784660001.9228,493,3559
1784660001.9250,501,3559
1784660001.9275,499,3599
1784660001.9301,493,3647
1784660001.9324,490,3603
1784660001.9349,493,3645
1784660001.9377,502,3641
1784660001.9404,490,3642
1784660001.9429,499,3678
1784660001.9455,485,3669
1784660001.9483,497,3600
1784660001.9509,491,3692
1784660001.9533,500,3670
1784660001.9558,487,3671
1784660001.9584,497,3761
1784660001.9609,505,3713
1784660001.9632,490,3679
1784660001.9659,492,3685
1784660001.9686,491,3732
1784660001.9712,505,3685
1784660001.9735,503,3667
1784660001.9759,503,3670
1784660001.9783,504,3795
1784660001.9806,492,3678
1784660001.9830,495,3696
1784660001.9855,493,3610
1784660001.9883,486,3765
1784660001.9907,502,3784
1784660001.9932,507,3786
1784660001.9957,501,3690
1784660001.9981,489,3645
1784660002.0009,505,3697
1784660002.0036,511,3748
1784660002.0062,488,3816
1784660002.0089,496,3826
1784660002.0112,489,3646
1784660002.0881,499,3758
1784660002.0906,507,3781
1784660002.0928,489,3756
1784660002.0955,490,3703
1784660002.0982,490,3713
1784660002.1007,501,3747
1784660002.1029,498,3648
1784660002.1055,484,3767
1784660002.1079,492,3766
1784660002.1104,500,3727
1784660002.1129,506,3771
1784660002.1152,501,3732
1784660002.1178,503,3774
1784660002.1205,493,3724
1784660002.1233,499,3669
1784660002.1260,497,3709
1784660002.1283,507,3766
1784660002.1309,503,3785
1784660002.1334,510,3735
1784660002.1358,507,3758
1784660002.1381,504,3729
1784660002.1406,495,3660
1784660002.1432,494,3683
1784660002.1459,504,3698
1784660002.1483,570,3679
1784660002.1510,503,3679
1784660002.1537,489,3705
1784660002.1563,503,3680
1784660002.1586,499,3623
1784660002.1610,496,3625
1784660002.1633,497,3718
1784660002.1658,490,3664
1784660002.1683,506,3607
1784660002.1710,508,3627
1784660002.1738,495,3612
1784660002.1762,543,3565
1784660002.1786,505,3579
1784660002.1813,496,3615
1784660002.1840,495,3584
1784660002.1864,493,3622
1784660002.1888,497,3603
1784660002.1912,494,3520
1784660002.1935,493,3519
1784660002.1961,506,3532
1784660002.1989,495,3482
1784660002.2013,510,3523
1784660002.2036,499,3501
1784660002.2060,512,3575
1784660002.2084,498,3530
1784660002.2106,495,3476
1784660002.2130,500,3507
1784660002.2154,500,3411
1784660002.2179,494,3484
1784660002.2203,505,3449
1784660002.2228,499,3438
1784660002.2252,503,3457
1784660002.2279,506,3409
1784660002.2306,498,3436
1784660002.2331,497,3381
1784660002.2357,499,3425
1784660002.2381,496,3420
1784660002.2407,491,3440
1784660002.2434,505,3399
1784660002.2457,500,3410
1784660002.2481,499,3393
1784660002.2507,508,3429
1784660002.2532,502,3355
1784660002.2556,488,3347
1784660002.2579,494,3410
1784660002.2607,487,3381
1784660002.2634,508,3345
1784660002.2657,500,3387
1784660002.2684,491,3369
1784660002.2708,495,3387
1784660002.2732,498,3330
1784660002.2757,503,3381
1784660002.2782,491,3339
1784660002.2808,500,3315
1784660002.2834,492,3314
1784660002.2858,496,3299
1784660002.2880,490,3392
1784660002.2908,499,3396
1784660002.2934,501,3325
1784660002.2958,498,3353
1784660002.2985,488,3304
1784660002.3010,495,3313
1784660002.3034,503,3294
1784660002.3062,505,3303
1784660002.3090,493,3275
1784660002.3114,495,3312
1784660002.3140,504,3286
1784660002.3165,511,3305
1784660002.3190,489,3256
1784660002.3213,494,3308
1784660002.3237,497,3272
1784660002.3264,497,3279
1784660002.3290,494,3239
1784660002.3316,494,3265
1784660002.3343,496,3258
1784660002.3369,497,3295
1784660002.3395,501,3321
1784660002.3418,495,3212
1784660002.3441,490,3224
1784660002.3466,498,3270
1784660002.3488,497,3240
1784660002.3515,495,3204
1784660002.3538,502,3241
1784660002.3562,497,3223
1784660002.3587,486,3244
1784660002.3610,501,3237
1784660002.3636,489,3226
1784660002.3663,500,3210
1784660002.3685,489,3259
1784660002.3710,496,3188
1784660002.3737,490,3229
1784660002.3761,501,3218
1784660002.3787,494,3223
1784660002.3813,517,3172
1784660002.3836,492,3197
1784660002.3858,496,3207
1784660002.3880,585,3235
1784660002.3903,500,3170
1784660002.3928,490,3183
1784660002.3951,497,3211
1784660002.3976,496,3181
1784660002.4003,495,3215
1784660002.4027,491,3180
1784660002.4050,491,3187
1784660002.4072,502,3207
1784660002.4098,498,3210
1784660002.4122,487,3210
1784660002.4147,488,3135
1784660002.4170,492,3174
1784660002.4195,496,3153
1784660002.4217,507,3145
1784660002.4240,503,3185
1784660002.4264,504,3160
1784660002.4291,489,3141
1784660002.4318,497,3182
1784660002.4343,502,3195
1784660002.4370,495,3265
1784660002.4394,509,3258
1784660002.4419,502,3314
1784660002.4443,495,3274
1784660002.4467,495,3303
1784660002.4495,486,3367
1784660002.4519,503,3409
1784660002.4546,508,3334
1784660002.4570,494,3373
1784660002.4597,497,3390
1784660002.4620,504,3402
1784660002.4644,500,3442
1784660002.4672,506,3442
1784660002.4696,502,3424
1784660002.4720,490,3433
1784660002.4745,496,3468
1784660002.4769,495,3451
1784660002.4793,494,3422
1784660002.4819,502,3505
1784660002.4847,498,3454
1784660002.4872,498,3527
1784660002.4900,503,3529
1784660002.4922,496,3525
1784660002.4949,497,3546
1784660002.4974,502,3501
1784660002.5002,488,3514
1784660002.5025,500,3483
1784660002.5048,495,3537
1784660002.5074,498,3583
1784660002.5102,501,3528
1784660002.5125,505,3576
1784660002.5147,512,3595
1784660002.5920,490,3582
1784660002.5945,495,3614
1784660002.5972,496,3586
1784660002.5999,496,3551
1784660002.6021,493,3553
1784660002.6046,491,3581
1784660002.6073,494,3593
1784660002.6097,512,3591
1784660002.6123,491,3584
1784660002.6146,493,3661
1784660002.6168,503,3578
1784660002.6194,500,3629
1784660002.6218,505,3578
1784660002.6240,499,3542
1784660002.6264,509,3568
1784660002.6291,503,3627
1784660002.6317,499,3721
1784660002.6340,510,3684
1784660002.6363,505,3704
1784660002.6388,486,3582
1784660002.6414,496,3614
1784660002.6437,505,3674
1784660002.6462,499,3588
1784660002.6490,503,3601
1784660002.6516,500,3680
1784660002.6541,495,3542
1784660002.6563,492,3580
1784660002.6591,507,3638
1784660002.6619,499,3583
1784660002.6646,502,3614
1784660002.6672,502,3634
1784660002.6696,488,3616
1784660002.6718,511,3683
1784660002.6743,504,3659
1784660002.6767,500,3542
1784660002.6791,505,3632
1784660002.6818,485,3588
1784660002.6840,502,3639
1784660002.6866,495,3644
1784660002.6894,501,3610
1784660002.6917,490,3645
1784660002.6944,501,3556
1784660002.6967,497,3654
1784660002.6991,499,3701
1784660002.7017,502,3628
1784660002.7040,504,3584
1784660002.7067,487,3623
1784660002.7091,497,3597
1784660002.7118,496,3628
1784660002.7145,506,3624
1784660002.7172,509,3615
1784660002.7197,501,3546
1784660002.7221,490,3530
1784660002.7244,491,3598
1784660002.7269,512,3561
1784660002.7293,496,3528
1784660002.7320,496,3589
1784660002.7347,503,3496
1784660002.7369,496,3544
1784660002.7395,485,3541
1784660002.7420,499,3524
1784660002.7447,500,3555
1784660002.7472,581,3460
1784660002.7499,493,3439
1784660002.7521,497,3489
1784660002.7546,495,3483
1784660002.7570,504,3490
1784660002.7592,508,3497
1784660002.7616,511,3448
1784660002.7639,492,3501
1784660002.7662,501,3448
1784660002.7687,499,3434
1784660002.7714,492,3439
1784660002.7737,505,3456
1784660002.7759,503,3441
1784660002.7784,494,3422
1784660002.7811,492,3414
1784660002.7834,509,3433
1784660002.7856,495,3404
1784660002.7884,506,3370
1784660002.7911,502,3414
1784660002.7935,496,3436
1784660002.7959,490,3390
1784660002.7984,494,3391
1784660002.8012,495,3387
1784660002.8038,495,3328
1784660002.8065,489,3411
1784660002.8089,503,3322
1784660002.8111,490,3410
1784660002.8136,506,3381
1784660002.8160,497,3356
1784660002.8188,496,3358
1784660002.8216,504,3332
1784660002.8244,496,3287
1784660002.8269,510,3331
1784660002.8291,497,3333
1784660002.8314,500,3360
1784660002.8341,497,3293
1784660002.8368,490,3287
1784660002.8396,500,3351
1784660002.8420,502,3294
1784660002.8444,505,3272
1784660002.8467,497,3329
1784660002.8493,489,3306
1784660002.8517,498,3258
1784660002.8544,491,3333
1784660002.8571,510,3281
1784660002.8596,487,3276
1784660002.8623,496,3262
1784660002.8647,494,3280
1784660002.8673,498,3282
1784660002.8697,500,3251
1784660002.8722,501,3298
1784660002.8750,496,3252
1784660002.8775,495,3224
1784660002.8798,493,3226
1784660002.8822,495,3245
1784660002.8846,496,3211
1784660002.8872,497,3195
1784660002.8895,506,3230
1784660002.8921,506,3207
1784660002.8945,490,3257
1784660002.8971,500,3240
1784660002.9190,501,3198
1784660002.9213,500,3236
1784660002.9236,497,3205
1784660002.9258,489,3227
1784660002.9285,495,3226
1784660002.9309,503,3226
1784660002.9337,484,3198
1784660002.9361,495,3186
1784660002.9387,490,3253
1784660002.9410,502,3173
1784660002.9438,496,3225
1784660002.9465,492,3224
1784660002.9489,498,3223
1784660002.9515,493,3194
1784660002.9543,488,3229
1784660002.9568,496,3183
1784660002.9594,499,3249
1784660002.9621,504,3243
1784660002.9647,492,3184
1784660002.9669,503,3172
1784660002.9695,507,3203
1784660002.9723,480,3182
1784660002.9745,493,3172
1784660002.9770,500,3155
1784660002.9792,493,3157
1784660002.9816,501,3176
1784660002.9844,501,3198
1784660002.9869,505,3181
1784660002.9892,489,3177
1784660002.9917,494,3164
1784660002.9942,490,3140
1784660002.9965,498,3211
1784660002.9992,498,3163
1784660003.0015,504,3166
1784660003.0040,490,3193
1784660003.0065,495,3165
1784660003.0091,499,3168
1784660003.0117,498,3159
1784660003.0141,498,3144
1784660003.0168,502,3170
1784660003.0195,498,3148
1784660003.0218,497,3141
1784660003.0241,488,3164
1784660003.0268,501,3159
1784660003.0295,496,3187
1784660003.0319,497,3215
1784660003.0347,501,3259
1784660003.0374,498,3324
1784660003.0399,499,3341
1784660003.0425,505,3376
1784660003.0447,489,3406
1784660003.0471,500,3477
1784660003.0498,485,3490
1784660003.0525,488,3479
1784660003.0551,495,3507
1784660003.0577,500,3548
1784660003.0604,489,3509
1784660003.0626,494,3586
1784660003.0652,500,3579
1784660003.0680,496,3557
1784660003.0706,504,3582
1784660003.0732,488,3605
1784660003.0757,510,3603
1784660003.0783,504,3590
1784660003.0809,506,3634
1784660003.0834,496,3657
1784660003.0860,495,3657
1784660003.0882,497,3670
1784660003.0905,506,3707
1784660003.0929,495,3612
1784660003.0951,499,3732
1784660003.1271,499,3697
1784660003.1297,501,3692
1784660003.1323,497,3625
1784660003.1350,493,3702
1784660003.1372,503,3651
1784660003.1395,497,3735
1784660003.1419,494,3795
1784660003.1444,495,3701
1784660003.1471,496,3811
1784660003.1498,500,3771
1784660003.2003,498,3781
1784660003.2025,496,3785
1784660003.2052,505,3733
1784660003.2076,494,3756
1784660003.2099,496,3840
1784660003.2122,501,3793
1784660003.2148,496,3733
1784660003.2831,499,3830
1784660003.2856,494,3812
1784660003.2880,496,3726
1784660003.2908,489,3757
1784660003.2932,498,3809
1784660003.2957,497,3754
1784660003.2983,492,3853
1784660003.3009,500,3772
1784660003.3035,504,3776
1784660003.3061,492,3775
1784660003.3084,498,3862
1784660003.3108,493,3845
1784660003.3134,501,3765
1784660003.3158,504,3795
1784660003.3183,495,3776
1784660003.3208,496,3841
1784660003.3230,490,3736
1784660003.3253,493,3825
1784660003.3279,487,3778
1784660003.3305,499,3861
1784660003.3332,501,3802
1784660003.3358,493,3802
1784660003.3381,494,3799
1784660003.3409,498,3961
1784660003.3431,494,3869
1784660003.3453,506,3867
1784660003.3479,488,3813
1784660003.3502,504,3816
1784660003.3528,502,3846
