host_time_s,chA_raw,chB_env
1784828849.3532,0,0
1784828849.3552,0,0
1784828849.3572,0,0
1784828849.3592,0,0
1784828849.3612,0,0
1784828849.3632,0,0
1784828849.3652,0,0
1784828849.3672,0,0
1784828849.3692,0,0
1784828849.3713,0,0
1784828849.3733,0,0
1784828849.3753,0,0
1784828849.3773,0,0
1784828849.3793,0,0
1784828849.3813,0,0
1784828849.3833,0,0
1784828849.3853,0,0
1784828849.3873,0,0
1784828849.3893,0,0
1784828849.3913,0,0
1784828849.3933,0,0
1784828849.3953,0,0
1784828849.3973,0,0
1784828849.3993,0,0
1784828849.4013,0,0
1784828849.4033,0,0
1784828849.4053,0,0
1784828849.4073,0,0
1784828849.4093,0,0
1784828849.4113,0,0
1784828849.4133,0,0
1784828849.4153,0,0
1784828849.4173,0,0
1784828849.4193,0,0
1784828849.4213,0,0
1784828849.4233,0,0
1784828849.4253,0,0
1784828849.4273,0,0
1784828849.4293,0,0
1784828849.4313,0,0
1784828849.4333,0,0
1784828849.4353,0,0
1784828849.4373,0,0
1784828849.4393,0,0
1784828849.4413,0,0
1784828849.4433,0,0
1784828849.4453,0,0
1784828849.4473,0,0
1784828849.4493,0,0
1784828849.4513,0,0
1784828849.4533,0,0
1784828849.4553,0,0
1784828849.4573,0,0
1784828849.4593,0,0
1784828849.4613,0,0
1784828849.4633,0,0
1784828849.4653,0,0
1784828849.4673,0,0
1784828849.4693,0,0
1784828849.4714,0,0
1784828849.4734,0,0
1784828849.4754,0,0
1784828849.4774,0,0
1784828849.4794,0,0
1784828849.4814,0,0
1784828849.4834,0,0
1784828849.4854,0,0
1784828849.4874,0,0
1784828849.4894,0,0
1784828849.4914,0,0
1784828849.4934,0,0
1784828849.4954,0,0
1784828849.4974,0,0
1784828849.4994,0,0
1784828849.5014,0,0
1784828849.5034,0,0
1784828849.5054,0,0
1784828849.5074,0,0
1784828849.5094,0,0
1784828849.5114,0,0
1784828849.5134,0,0
1784828849.5154,0,0
1784828849.5174,0,0
1784828849.5194,0,0
1784828849.5214,0,0
1784828849.5234,0,0
1784828849.5254,0,0
1784828849.5274,0,0
1784828849.5294,0,0
1784828849.5314,0,0
1784828849.5334,0,0
1784828849.5354,0,0
1784828849.5374,0,0
1784828849.5394,0,0
1784828849.5414,0,0
1784828849.5434,0,0
1784828849.5454,0,0
1784828849.5474,0,0
1784828849.5494,0,0
1784828849.5514,0,0
1784828849.5534,0,0
1784828849.5554,0,0
1784828849.5574,0,0
1784828849.5594,0,0
1784828849.5614,0,0
1784828849.5634,0,0
1784828849.5654,0,0
1784828849.5674,0,0
1784828849.5694,0,0
1784828849.5715,0,0
1784828849.5735,0,0
1784828849.5755,0,0
1784828849.5775,0,0
1784828849.5795,0,0
1784828849.5815,0,0
1784828849.5835,0,0
1784828849.5855,0,0
1784828849.5875,0,0
1784828849.5895,0,0
1784828849.5915,0,0
1784828849.5935,0,0
1784828849.5955,0,0
1784828849.5975,0,0
1784828849.5995,0,0
1784828849.6015,0,0
1784828849.6035,0,0
1784828849.6055,0,0
1784828849.6075,0,0
1784828849.6095,0,0
1784828849.6115,0,0
1784828849.6135,0,0
1784828849.6155,0,0
1784828849.6175,0,0
1784828849.6195,0,0
1784828849.6215,0,0
1784828849.6235,0,0
1784828849.6255,0,0
1784828849.6275,0,0
1784828849.6295,0,0
1784828849.6315,0,0
1784828849.6335,0,0
1784828849.6355,0,0
1784828849.6375,0,0
1784828849.6395,0,0
1784828849.6415,0,0
1784828849.6435,0,0
1784828849.6455,0,0
1784828849.6475,0,0
1784828849.6495,0,0
1784828849.6515,0,0
1784828849.6535,0,0
1784828849.6555,0,0
1784828849.6575,0,0
1784828849.6595,0,0
1784828849.6615,0,0
1784828849.6635,0,0
1784828849.6655,0,0
1784828849.6675,0,0
1784828849.6695,0,0
1784828849.6716,0,0
1784828849.6736,0,0
1784828849.6756,0,0
1784828849.6776,0,0
1784828849.6796,0,0
1784828849.6816,0,0
1784828849.6836,0,0
1784828849.6856,0,0
1784828849.6876,0,0
1784828849.6896,0,0
1784828849.6916,0,0
1784828849.6936,0,0
1784828849.6956,0,0
1784828849.6976,0,0
1784828849.6996,0,0
1784828849.7016,0,0
1784828849.7036,0,0
1784828849.7056,0,0
1784828849.7076,0,0
1784828849.7096,0,0
1784828849.7116,0,0
1784828849.7136,0,0
1784828849.7156,0,0
1784828849.7176,0,0
1784828849.7196,0,0
1784828849.7216,0,0
1784828849.7236,0,0
1784828849.7256,0,0
1784828849.7276,0,0
1784828849.7296,0,0
1784828849.7316,0,0
1784828849.7336,0,0
1784828849.7356,0,0
1784828849.7376,0,0
1784828849.7396,0,0
1784828849.7416,0,0
1784828849.7436,0,0
1784828849.7456,0,0
1784828849.7476,0,0
1784828849.7496,0,0
1784828849.7516,0,0
1784828849.7536,0,0
1784828849.7556,0,0
1784828849.7576,0,0
1784828849.7596,0,0
1784828849.7616,0,0
1784828849.7636,0,0
1784828849.7656,0,0
1784828849.7676,0,0
1784828849.7696,0,0
1784828849.7716,0,0
1784828849.7737,0,0
1784828849.7757,0,0
1784828849.7777,0,0
1784828849.7797,0,0
1784828849.7817,0,0
1784828849.7837,0,0
1784828849.7857,0,0
1784828849.7877,0,0
1784828849.7897,0,0
1784828849.7917,0,0
1784828849.7937,0,0
1784828849.7957,0,0
1784828849.7977,0,0
1784828849.7997,0,0
1784828849.8017,0,0
1784828849.8037,0,0
1784828849.8057,0,0
1784828849.8077,0,0
1784828849.8097,0,0
1784828849.8117,0,0
1784828849.8137,0,0
1784828849.8157,0,0
1784828849.8177,0,0
1784828849.8197,0,0
1784828849.8217,0,0
1784828849.8237,0,0
1784828849.8257,0,0
1784828849.8277,0,0
1784828849.8297,0,0
1784828849.8317,0,0
1784828849.8337,0,0
1784828849.8357,0,0
1784828849.8377,0,0
1784828849.8397,0,0
1784828849.8417,0,0
1784828849.8437,0,0
1784828849.8457,0,0
1784828849.8477,0,0
1784828849.8497,0,0
1784828849.8517,0,0
1784828849.8537,0,0
1784828849.8557,0,0
1784828849.8577,0,0
1784828849.8597,0,0
1784828849.8617,0,0
1784828849.8637,0,0
1784828849.8657,0,0
1784828849.8677,0,0
1784828849.8697,0,0
1784828849.8717,0,0
1784828849.8738,0,0
1784828849.8758,0,0
1784828849.8778,0,0
1784828849.8798,0,0
1784828849.8818,0,0
1784828849.8838,0,0
1784828849.8858,0,0
1784828849.8878,0,0
1784828849.8898,0,0
1784828849.8918,0,0
1784828849.8938,0,0
1784828849.8958,0,0
1784828849.8978,0,0
1784828849.8998,0,0
1784828849.9018,0,0
1784828849.9038,0,0
1784828849.9058,0,0
1784828849.9078,0,0
1784828849.9098,0,0
1784828849.9118,0,0
1784828849.9138,0,0
1784828849.9158,0,0
1784828849.9178,0,0
1784828849.9198,0,0
1784828849.9218,0,0
1784828849.9238,0,0
1784828849.9258,0,0
1784828849.9278,0,0
1784828849.9298,0,0
1784828849.9318,0,0
1784828849.9338,0,0
1784828849.9358,0,0
1784828849.9378,0,0
1784828849.9398,0,0
1784828849.9418,0,0
1784828849.9438,0,0
1784828849.9458,0,0
1784828849.9478,0,0
1784828849.9498,0,0
1784828849.9518,0,0
1784828849.9538,0,0
1784828849.9558,0,0
1784828849.9578,0,0
1784828849.9598,0,0
1784828849.9618,0,0
1784828849.9638,0,0
1784828849.9658,0,0
1784828849.9678,0,0
1784828849.9698,0,0
1784828849.9718,0,0
1784828849.9739,0,0
1784828849.9759,0,0
1784828849.9779,0,0
1784828849.9799,0,0
1784828849.9819,0,0
1784828849.9839,0,0
1784828849.9859,0,0
1784828849.9879,0,0
1784828849.9899,0,0
1784828849.9919,0,0
1784828849.9939,0,0
1784828849.9959,0,0
1784828849.9979,0,0
1784828849.9999,0,0
1784828850.0019,0,0
1784828850.0039,0,0
1784828850.0059,0,0
1784828850.0079,0,0
1784828850.0099,0,0
1784828850.0119,0,0
1784828850.0139,0,0
1784828850.0159,0,0
1784828850.0179,0,0
1784828850.0199,0,0
1784828850.0219,0,0
1784828850.0239,0,0
1784828850.0259,0,0
1784828850.0279,0,0
1784828850.0299,0,0
1784828850.0319,0,0
1784828850.0339,0,0
1784828850.0359,0,0
1784828850.0379,0,0
1784828850.0399,0,0
1784828850.0419,0,0
1784828850.0439,0,0
1784828850.0459,0,0
1784828850.0479,0,0
1784828850.0499,0,0
1784828850.0519,0,0
1784828850.0539,0,0
1784828850.0559,0,0
1784828850.0579,0,0
1784828850.0599,0,0
1784828850.0619,0,0
1784828850.0639,0,0
1784828850.0659,0,0
1784828850.0679,0,0
1784828850.0699,0,0
1784828850.0719,0,0
1784828850.0740,0,0
1784828850.0760,0,0
1784828850.0780,0,0
1784828850.0800,0,0
1784828850.0820,0,0
1784828850.0840,0,0
1784828850.0860,0,0
1784828850.0880,0,0
1784828850.0900,0,0
1784828850.0920,0,0
1784828850.0940,0,0
1784828850.0960,0,0
1784828850.0980,0,0
1784828850.1000,0,0
1784828850.1020,0,0
1784828850.1040,0,0
1784828850.1060,0,0
1784828850.1080,0,0
1784828850.1100,0,0
1784828850.1120,0,0
1784828850.1140,0,0
1784828850.1160,0,0
1784828850.1180,0,0
1784828850.1200,0,0
1784828850.1220,0,0
1784828850.1240,0,0
1784828850.1260,0,0
1784828850.1280,0,0
1784828850.1300,0,0
1784828850.1320,0,0
1784828850.1340,0,0
1784828850.1360,0,0
1784828850.1380,0,0
1784828850.1400,0,0
1784828850.1420,0,0
1784828850.1440,0,0
1784828850.1460,0,0
1784828850.1480,0,0
1784828850.1500,0,0
1784828850.1520,0,0
1784828850.1540,0,0
1784828850.1560,0,0
1784828850.1580,0,0
1784828850.1600,0,0
1784828850.1620,0,0
1784828850.1640,0,0
1784828850.1660,0,0
1784828850.1680,0,0
1784828850.1700,0,0
1784828850.1720,0,0
1784828850.1741,0,0
1784828850.1761,0,0
1784828850.1781,0,0
1784828850.1801,0,0
1784828850.1821,0,0
1784828850.1841,0,0
1784828850.1861,0,0
1784828850.1881,0,0
1784828850.1901,0,0
1784828850.1921,0,0
1784828850.1941,0,0
1784828850.1961,0,0
1784828850.1981,0,0
1784828850.2001,0,0
1784828850.2021,0,0
1784828850.2041,0,0
1784828850.2061,0,0
1784828850.2081,0,0
1784828850.2101,0,0
1784828850.2121,0,0
1784828850.2141,0,0
1784828850.2161,0,0
1784828850.2181,0,0
1784828850.2201,0,0
1784828850.2221,0,0
1784828850.2241,0,0
1784828850.2261,0,0
1784828850.2281,0,0
1784828850.2301,0,0
1784828850.2321,0,0
1784828850.2341,0,0
1784828850.2361,0,0
1784828850.2381,0,0
1784828850.2401,0,0
1784828850.2421,0,0
1784828850.2441,0,0
1784828850.2461,0,0
1784828850.2481,0,0
1784828850.2501,0,0
1784828850.2521,0,0
1784828850.2541,0,0
1784828850.2561,0,0
1784828850.2581,0,0
1784828850.2601,0,0
1784828850.2621,0,0
1784828850.2641,0,0
1784828850.2661,0,0
1784828850.2681,0,0
1784828850.2701,0,0
1784828850.2721,0,0
1784828850.2742,0,0
1784828850.2762,0,0
1784828850.2782,0,0
1784828850.2802,0,0
1784828850.2822,0,0
1784828850.2842,0,0
1784828850.2862,0,0
1784828850.2882,0,0
1784828850.2902,0,0
1784828850.2922,0,0
1784828850.2942,0,0
1784828850.2962,0,0
1784828850.2982,0,0
1784828850.3002,0,0
1784828850.3022,0,0
1784828850.3042,0,0
1784828850.3062,0,0
1784828850.3082,0,0
1784828850.3102,0,0
1784828850.3122,0,0
1784828850.3142,0,0
1784828850.3162,0,0
1784828850.3182,0,0
1784828850.3202,0,0
1784828850.3222,0,0
1784828850.3242,0,0
1784828850.3262,0,0
1784828850.3282,0,0
1784828850.3302,0,0
1784828850.3322,0,0
1784828850.3342,0,0
1784828850.3362,0,0
1784828850.3382,0,0
1784828850.3402,0,0
1784828850.3422,0,0
1784828850.3442,0,0
1784828850.3462,0,0
1784828850.3482,0,0
1784828850.3502,0,0
1784828850.3522,0,0
1784828850.3542,0,0
1784828850.3562,0,0
1784828850.3582,0,0
1784828850.3602,0,0
1784828850.3622,0,0
1784828850.3642,0,0
1784828850.3662,0,0
1784828850.3682,0,0
1784828850.3702,0,0
1784828850.3722,0,0
1784828850.3743,0,0
1784828850.3763,0,0
1784828850.3783,0,0
1784828850.3803,0,0
1784828850.3823,0,0
1784828850.3843,0,0
1784828850.3863,0,0
1784828850.3883,0,0
1784828850.3903,0,0
1784828850.3923,0,0
1784828850.3943,0,0
1784828850.3963,0,0
1784828850.3983,0,0
1784828850.4003,0,0
1784828850.4023,0,0
1784828850.4043,0,0
1784828850.4063,0,0
1784828850.4083,0,0
1784828850.4103,0,0
1784828850.4123,0,0
1784828850.4143,0,0
1784828850.4163,0,0
1784828850.4183,0,0
1784828850.4203,0,0
1784828850.4223,0,0
1784828850.4243,0,0
1784828850.4263,0,0
1784828850.4283,0,0
1784828850.4303,0,0
1784828850.4323,0,0
1784828850.4343,0,0
1784828850.4363,0,0
1784828850.4383,0,0
1784828850.4403,0,0
1784828850.4423,0,0
1784828850.4443,0,0
1784828850.4463,0,0
1784828850.4483,0,0
1784828850.4503,0,0
1784828850.4523,0,0
1784828850.4543,0,0
1784828850.4563,0,0
1784828850.4583,0,0
1784828850.4603,0,0
1784828850.4623,0,0
1784828850.4643,0,0
1784828850.4663,0,0
1784828850.4683,0,0
1784828850.4703,0,0
1784828850.4723,0,0
1784828850.4743,0,0
1784828850.4764,0,0
1784828850.4784,0,0
1784828850.4804,0,0
1784828850.4824,0,0
1784828850.4844,0,0
1784828850.4864,0,0
1784828850.4884,0,0
1784828850.4904,0,0
1784828850.4924,0,0
1784828850.4944,0,0
1784828850.4964,0,0
1784828850.4984,0,0
1784828850.5004,0,0
1784828850.5024,0,0
1784828850.5044,0,0
1784828850.5064,0,0
1784828850.5084,0,0
1784828850.5104,0,0
1784828850.5124,0,0
1784828850.5144,0,0
1784828850.5164,0,0
1784828850.5184,0,0
1784828850.5204,0,0
1784828850.5224,0,0
1784828850.5244,0,0
1784828850.5264,0,0
1784828850.5284,0,0
1784828850.5304,0,0
1784828850.5324,0,0
1784828850.5344,0,0
1784828850.5364,0,0
1784828850.5384,0,0
1784828850.5404,0,0
1784828850.5424,0,0
1784828850.5444,0,0
1784828850.5464,0,0
1784828850.5484,0,0
1784828850.5504,0,0
1784828850.5524,0,0
1784828850.5544,0,0
1784828850.5564,0,0
1784828850.5584,0,0
1784828850.5604,0,0
1784828850.5624,0,0
1784828850.5644,0,0
1784828850.5664,0,0
1784828850.5684,0,0
1784828850.5704,0,0
1784828850.5724,0,0
1784828850.5744,0,0
1784828850.5765,0,0
1784828850.5785,0,0
1784828850.5805,0,0
1784828850.5825,0,0
1784828850.5845,0,0
1784828850.5865,0,0
1784828850.5885,0,0
1784828850.5905,0,0
1784828850.5925,0,0
1784828850.5945,0,0
1784828850.5965,0,0
1784828850.5985,0,0
1784828850.6005,0,0
1784828850.6025,0,0
1784828850.6045,0,0
1784828850.6065,0,0
1784828850.6085,0,0
1784828850.6105,0,0
1784828850.6125,0,0
1784828850.6145,0,0
1784828850.6165,0,0
1784828850.6185,0,0
1784828850.6205,0,0
1784828850.6225,0,0
1784828850.6245,0,0
1784828850.6265,0,0
1784828850.6285,0,0
1784828850.6305,0,0
1784828850.6325,0,0
1784828850.6345,0,0
1784828850.6365,0,0
1784828850.6385,0,0
1784828850.6405,0,0
1784828850.6425,0,0
1784828850.6445,0,0
1784828850.6465,0,0
1784828850.6485,0,0
1784828850.6505,0,0
1784828850.6525,0,0
1784828850.6545,0,0
1784828850.6565,0,0
1784828850.6585,0,0
1784828850.6605,0,0
1784828850.6625,0,0
1784828850.6645,0,0
1784828850.6665,0,0
1784828850.6685,0,0
1784828850.6705,0,0
1784828850.6725,0,0
1784828850.6745,0,0
1784828850.6766,0,0
1784828850.6786,0,0
1784828850.6806,0,0
1784828850.6826,0,0
1784828850.6846,0,0
1784828850.6866,0,0
1784828850.6886,0,0
1784828850.6906,0,0
1784828850.6926,0,0
1784828850.6946,0,0
1784828850.6966,0,0
1784828850.6986,0,0
1784828850.7006,0,0
1784828850.7026,0,0
1784828850.7046,0,0
1784828850.7066,0,0
1784828850.7086,0,0
1784828850.7106,0,0
1784828850.7126,0,0
1784828850.7146,0,0
1784828850.7166,0,0
1784828850.7186,0,0
1784828850.7206,0,0
1784828850.7226,0,0
1784828850.7246,0,0
1784828850.7266,0,0
1784828850.7286,0,0
1784828850.7306,0,0
1784828850.7326,0,0
1784828850.7346,0,0
1784828850.7366,0,0
1784828850.7386,0,0
1784828850.7406,0,0
1784828850.7426,0,0
1784828850.7446,0,0
1784828850.7466,0,0
1784828850.7486,0,0
1784828850.7506,0,0
1784828850.7526,0,0
1784828850.7546,0,0
1784828850.7566,0,0
1784828850.7586,0,0
1784828850.7606,0,0
1784828850.7626,0,0
1784828850.7646,0,0
1784828850.7666,0,0
1784828850.7686,0,0
1784828850.7706,0,0
1784828850.7726,0,0
1784828850.7746,0,0
1784828850.7767,0,0
1784828850.7787,0,0
1784828850.7807,0,0
1784828850.7827,0,0
1784828850.7847,0,0
1784828850.7867,0,0
1784828850.7887,0,0
1784828850.7907,0,0
1784828850.7927,0,0
1784828850.7947,0,0
1784828850.7967,0,0
1784828850.7987,0,0
1784828850.8007,0,0
1784828850.8027,0,0
1784828850.8047,0,0
1784828850.8067,0,0
1784828850.8087,0,0
1784828850.8107,0,0
1784828850.8127,0,0
1784828850.8147,0,0
1784828850.8167,0,0
1784828850.8187,0,0
1784828850.8207,0,0
1784828850.8227,0,0
1784828850.8247,0,0
1784828850.8267,0,0
1784828850.8287,0,0
1784828850.8307,0,0
1784828850.8327,0,0
1784828850.8347,0,0
1784828850.8367,0,0
1784828850.8387,0,0
1784828850.8407,0,0
1784828850.8427,0,0
1784828850.8447,0,0
1784828850.8467,0,0
1784828850.8487,0,0
1784828850.8507,0,0
1784828850.8527,0,0
1784828850.8547,0,0
1784828850.8567,0,0
1784828850.8587,0,0
1784828850.8607,0,0
1784828850.8627,0,0
1784828850.8647,0,0
1784828850.8667,0,0
1784828850.8687,0,0
1784828850.8707,0,0
1784828850.8727,0,0
1784828850.8747,0,0
1784828850.8768,0,0
1784828850.8788,0,0
1784828850.8808,0,0
1784828850.8828,0,0
1784828850.8848,0,0
1784828850.8868,0,0
1784828850.8888,0,0
1784828850.8908,0,0
1784828850.8928,0,0
1784828850.8948,0,0
1784828850.8968,0,0
1784828850.8988,0,0
1784828850.9008,0,0
1784828850.9028,0,0
1784828850.9048,0,0
1784828850.9068,0,0
1784828850.9088,0,0
1784828850.9108,0,0
1784828850.9128,0,0
1784828850.9148,0,0
1784828850.9168,0,0
1784828850.9188,0,0
1784828850.9208,0,0
1784828850.9228,0,0
1784828850.9248,0,0
1784828850.9268,0,0
1784828850.9288,0,0
1784828850.9308,0,0
1784828850.9328,0,0
1784828850.9348,0,0
1784828850.9368,0,0
1784828850.9388,0,0
1784828850.9408,0,0
1784828850.9428,0,0
1784828850.9448,0,0
1784828850.9468,0,0
1784828850.9488,0,0
1784828850.9508,0,0
1784828850.9528,0,0
1784828850.9548,0,0
1784828850.9568,0,0
1784828850.9588,0,0
1784828850.9608,0,0
1784828850.9628,0,0
1784828850.9648,0,0
1784828850.9668,0,0
1784828850.9688,0,0
1784828850.9708,0,0
1784828850.9728,0,0
1784828850.9748,0,0
1784828850.9769,0,0
1784828850.9789,0,0
1784828850.9809,0,0
1784828850.9829,0,0
1784828850.9849,0,0
1784828850.9869,0,0
1784828850.9889,0,0
1784828850.9909,0,0
1784828850.9929,0,0
1784828850.9949,0,0
1784828850.9969,0,0
1784828850.9989,0,0
1784828851.0009,0,0
1784828851.0029,0,0
1784828851.0049,0,0
1784828851.0069,0,0
1784828851.0089,0,0
1784828851.0109,0,0
1784828851.0129,0,0
1784828851.0149,0,0
1784828851.0169,0,0
1784828851.0189,0,0
1784828851.0209,0,0
